,0,1
0,3.6871479,3.6843507
1,3.6409175,3.6588275
2,3.6822128,3.6456258
3,3.6666553,3.602478
4,3.6787565,3.649012
5,3.6530585,3.6757278
6,3.6586745,3.6637757
